Timestamp	Title	Key text or quote	Original link URL
			
	endlessyarning	Filipe also feels at fault for now having been the reason why Chris made something so racist which affected a lot of Tongans  He isn’t at fault! My gawd, sending love to Filipe and his family. Absolutely wrecked that Chris made this child, now a man, feel this way.	https://twitter.com/i/web/status/1277118865827221504
	endlessyarning	When I said “Whiteness thinks it can own anything”, I truly meant it. Chris based his racist character on an actual child. Someone who was vulnerable. Someone who just wanted to share their story. I’m beyond angry.	https://twitter.com/i/web/status/1277118238124474368
	endlessyarning	My gawd. This is absolutely heartbreaking.  'I knew that Jonah was me': former Tongan schoolboy reveals anger and pain about Chris Lilley character https://t.co/CRTlKrVIPv	https://twitter.com/i/web/status/1277118236442558464
	endlessyarning	okay, I’d like to state that Tongans don’t have to be “outstanding” or have achievements that are “remarkable” to white people to prove that we’re better than Jonah. We don’t have to be well spoken and play into respectability politics. We’re all better than that racist. Period	https://twitter.com/i/web/status/1277210951016538119
			
	jdimick1	Learning a lot on twitter today...  Saw that @QueenMD2024 was not enjoying "How to be an antiracist?" and a video by @KimCrayton1 who did not recommend "White Fragility"  What did @KimCrayton1 recommend?  Learn our real history here 👇👇👇  "Seeing White" https://t.co/1B707O5f2n	https://twitter.com/i/web/status/1277305968003555328
	ABCIndigenous	🎧Listen🎧 Young Australian of the Year nominee and author of 'Our Birds', Yolngu woman Siena Stubbs, tells us about the Indigenous history of Arnhem land.  On Country - Yolngu.  https://t.co/krC8rY4uhf	https://twitter.com/i/web/status/1277146687690047488
	MyDogIsMyBoss	@KimCrayton1 I get sooo exasperated with the lists of demands without any regard for the cumulative fatigue we experience to thrive in spite of everything......😔 #TheBridgeThatIsSTILLMyBack	https://twitter.com/i/web/status/1277276584676859908
	KimCrayton1	This is WHY “allies” are bullshit  Why is this the only “role” in activism that’s CONDITIONAL  Why are “ALLIES”, particularly white ones, always making DEMANDS for  more work from communities that are already marginalized and vulnerable 🙄  Y’all are so BASIC &amp; MEDIOCRE https://t.co/CPGMrSltgb https://t.co/pIznvG3GnD	https://twitter.com/i/web/status/1277274491190730758
	ReinH	Periodic reminder that "I'm only willing to be an ally when Black people are sufficiently nice to me" is a racist cliche. I can't even count how many times I've seen it and I'm not even Black. https://t.co/XHljRXeBPR	https://twitter.com/i/web/status/1277343758548217856
			
	CampbellX	I am so excited to share these films with you all on July 1st. And also speak with these amazing global Black filmmakers. What does HOME and PASSING mean to you? Thanks @miafilms being open and giving us all a platform on @BirdsEyeViewFF #BlackLivesMatter #BlackTransLivesMatter https://t.co/hV1fB2muEP	https://twitter.com/i/web/status/1277349739864956934
	onlyayanna_	Also, a not so gentle reminder that putting #BlackLivesMatter at the end of your research presentations means nothing if you don’t actually support your Black colleagues in your own lab/department. #AcademicChatter #phdchat	https://twitter.com/i/web/status/1277010920124944384
	KGuilaine	But let me break this down a bit more, for some of y’all when it comes to the mental health of Black &amp; Brown groups, there ARE serious gaps, full stop. All so called ‘evidence based’ models are primarily tested on young white folks, disproportionately students.	https://twitter.com/i/web/status/1277324689627582465
	KGuilaine	1) Be very very cautious of those who claim there is little by way of *evidence*, that my friend is RACISM. Black scholars in particular have been writing about racial trauma for over 100 years, detailing the struggles &amp; resistance...the arrogance of discounting such knowledge!	https://twitter.com/i/web/status/1277319722594439176
	drcbond	Silence for me, has always proved far more violent than speaking. I speak not because I’m a trouble-maker, I speak because I refuse to accept the role of victim and all that comes with it. https://t.co/Gc8QghEl55	https://twitter.com/i/web/status/1277195548412407808
	KGuilaine	And that is why white deference is still a thing within community of colour. Do you think you can kill, mutilate, torture, lynch a group people for speaking FOR CENTURIES and think that fear if not terror of speaking will leave no trace?	https://twitter.com/i/web/status/1277196512393658368
	KGuilaine	I hear this. There structural consequences for those who speak, essentially as @thetwerkinggirl wrote so powerfully, financial &amp; economic abuse is the core weapon of white supremacy. Your silence is often traded for your ability to feed yourself and your family, for way too many.	https://twitter.com/i/web/status/1277194415178747905
	NITV	Two emerging critics stepped aside from their newly appointed roles with Nine Entertainment this week in a show of solidarity with calls to increase representation of people of colour in Australia's media landscape. https://t.co/xEH7lKbmJy @nadine_silva_ reports.	https://twitter.com/i/web/status/1277044043244023808
	KGuilaine	One thing we need to discuss is trauma lies at the core of assimilation politics.   And silence is the cost of assimilation.  Thus silence is also a consequence of racial &amp; intergenerational trauma. Silence is the price you have to pay to enjoy them comfort of the masters’ house.	https://twitter.com/i/web/status/1277191852333191169
			
			
			
	KalwantBhopal	The myth of a post-racial society: white privilege is still being perpetuated in English schools https://t.co/QvxO4H62yp via @LSEpoliticsblog	https://twitter.com/i/web/status/1277165591116361728
			
			
			
	MissChisomo	And me, someone who has experienced racial violence within U.K. academia to such an extent that I will never speak of it until I have Oprah’s money/friendship with Kardashian level security detail, was gaslit, momentarily, into considering “hmm, maybe All*son P**rson was lying?”	https://twitter.com/i/web/status/1277152022534512640
			
	Princeton	The trustees have concluded that Wilson’s racist thinking and policies make him an inappropriate namesake for a school or college whose scholars, students, and alumni must stand firmly against racism in all its forms.	https://twitter.com/i/web/status/1276917056957550596
	IAmSuyiDavies	I always find the “Africa is better off from the results of colonization” arguments amusing. What do people think happened with African empires &amp; their European counterparts prior to colonization? Perhaps a history lesson is in order. Thread. 1/17	https://twitter.com/i/web/status/1276928013163098112
			
	MediaDiverseAU	⁦@antoinette_news: “Too often internships &amp; work experience pathways are informal so it’s who you know &amp; who can afford to work for nothing to get a foot in. This excludes ppl from low socioec backgrounds &amp; minorities who don’t have ppl on the inside” https://t.co/c0n6frUYrB	https://twitter.com/i/web/status/1277106487525924865
			
	MissChisomo	... in academic spaces? People who will go at any lengths to silence and remove us? The same people marching and blacking out their profiles for #blacklivesmatter asking us to consider how improbable it is for a racist Cambridge academic to supply ALl!$on with fake news...	https://twitter.com/i/web/status/1277152027483799553
	MissChisomo	And this is where academia repeatedly lets down people of color. Through #metoo we learned that there are violent rapists and abusers within academia and we asked everyone to stand together to believe women. Yet some of you are resistant to acknowledging violent racists exist...	https://twitter.com/i/web/status/1277152025009102848
	drcbond	I don’t want to preempt that forthcoming doco on race and #BlackLivesMatter in this place, but this is compulsory pre-reading from @amymcquire   https://t.co/2jjhqHUtlK	https://twitter.com/i/web/status/1277063129176793089
			
			
	IndigenousX	This is article I wrote on Closing The IT Gap. As a kid II was always interested in IT but never had the opportunity to pursue it. I am trying really hard to encourage Our Mob to see IT as a great career option.https://t.co/PQgeu5PKFc	https://twitter.com/i/web/status/1276995213098016768
	IBJIYONGI	So I had an incident in my synagogue recently with a white parent of Asian American children — where he responded condescendingly when I told him that his “I don’t think of my kids as kids of color” comment was problematic https://t.co/zwM5GI0lzs	https://twitter.com/i/web/status/1276899249033265155
	drcbond	Sigh...but to only speak of those working in mainstream is missing the mark when it comes to Blackfulla news media representation and Black excellence - this is honestly so fkn Terra Nullius! https://t.co/Byifa94LAp	https://twitter.com/i/web/status/1277104273575178243
	IBJIYONGI	When I was a college student and grad student, I was excited when I got to meet Black people who were postdocs and faculty. Nearly all of them were men. There were so few Black women physicists who were visible.   The generation coming up has it easier and I am grateful for that.	https://twitter.com/i/web/status/1276959226636705792
	NyadolNyuon	Deleted my tweet because I am literally exhausted speaking on racism.   I often think we can be better, but so long as powerful people, with powerful platforms continue to utilise racism, we will still be held back having discussions we should have out grown.	https://twitter.com/i/web/status/1276686484158865409
			
			
			
			
	BronFredericks	@Kym_M_Rae @UQPoche Some similarities &amp; differences. It’s not good. Most institutions have low numbers of Indigenous academics with some only having 1 - 2 Indigenous tenured academics. Don’t even get me onto lack of Indigenous pp in mgt, director, dean, exec, DVC &amp; VC positions. It’s why pp leave.	https://twitter.com/i/web/status/1276701891305467906
	latoya_aroha	Media &amp; others to follow: @NITV @NITVRadio @boeknow @amymcquire @IndigenousPpls @ABCIndigenous @IndigenousX @AIATSIS @Hocking_Rachael @NATSILS_ @3CR @Utopiana @AJ_Whittaker @MerikiKO @nikkilaes	https://twitter.com/i/web/status/1276686273369923584
	curlybeviie	“Because that is not me. That’s not who I am.”  Yes it is you. We got you literally on camera being your genuine self. Don’t back track now. THAT’S YOU MISS GIRL. https://t.co/M06kCN6Yli	https://twitter.com/i/web/status/1276516265885143046
	Stacey_Coates	I’ve just realised schools receive specific funding for Indigenous students living in out-of-home-care. The funding is to support those students. However it seems their funding is being used inappropriately. This is unacceptable! I’ll be investigating this matter further 🖤💛❤️✊🏾	https://twitter.com/i/web/status/1276653613402603520
	ashleyn1cole	@clairewillett @IjeomaOluo “And they’re still going to see you as superior.” That’s really the final frontier. Lots of people offering to hire POC, few to none creatinf the conditions it have a POC as the boss	https://twitter.com/i/web/status/1272049229888778241
	clairewillett	if you can see this right now, which means you have Twitter, please stop whatever you are doing and go read this interview with @IjeomaOluo about how racism in tech culture and tech workspaces creates tech tools that enable racism everywhere in our lives  https://t.co/v2dkjT0BzR https://t.co/oIBthtobtW	https://twitter.com/i/web/status/1272047463226945537
	rjmama	Fighting bias in tech is more than knowing how to evaluate content we consume. It’s dismantling the industry’s systemic inequity in how content is produced. Hiring &amp; coding practices reflect values. “Do you believe people of color are your customers?“ @IjeomaOluo @safiyanoble https://t.co/biiavKshlx	https://twitter.com/i/web/status/1276547457896165376
			
	KalwantBhopal	Success for the black person requires effective functioning achieved with the knowledge that his or her work will not be recognized or rewarded to the same degree as a white person doing the same thing'. Derrick Bell.  As discussed here: https://t.co/jbpVkzvCEm	https://twitter.com/i/web/status/1276433511436746753
	latoya_aroha	Past 2wks The Project &amp; The Today Show asked me on their shows, then cancelled. The depth of storytelling from what I’m seeing displayed across mainstream western media compared to Indigenous media cannot equate - if you’re an ally pls get well acquainted with Indigenous media!	https://twitter.com/i/web/status/1276685080732131328
	helpmeskeletor	Community consultation is good but when it doesn’t return power to marginalised communities or allow them to consult on their own terms it’s merely different oppression.	https://twitter.com/i/web/status/1276674258005970944
	helpmeskeletor	Or how ‘we consulted WOC’ morphs into several different positions. It speaks to the disposability of who they consult with.   POC within largely white organizations are cognisant of how we have to toe the line and are thrown under busses for they opinions they extorted from us.	https://twitter.com/i/web/status/1276672574823391233
	helpmeskeletor	It’s been interesting seeing them pivoting from ‘we consulted with WOC’ to ‘we are blocking Asians’.  It really is a more blatant version of what white organizations listening looks like - when they’ve obtained the views they want, they stop.	https://twitter.com/i/web/status/1276671824831508480
	IBJIYONGI	Anyway, I'm sure the tenure letters about me will be very balanced and not just long white whines about how my honest tweets about racism hurt everyone's feelings. https://t.co/nWM0PhWgY4	https://twitter.com/i/web/status/1276701382813286403
	IBJIYONGI	Every time you invite a Black scientist to do a thing without giving them an opportunity center and showcase their science, you are fucking them over. And telling yourself you're doing something for diversity while doing it. How cute. https://t.co/beb4qIe1GC	https://twitter.com/i/web/status/1276700882944622595
			
	MediaDiverseAU	“Kevin Nguyen, a forensics reporter at ABC &amp; digital director of @MediaDiverseAU said despite an increasing number of threats to POC talent &amp; journos — especially women &amp; POC journos very few media orgs had an evidence-backed proactive response to threats” https://t.co/kxDFemuuoD	https://twitter.com/i/web/status/1276702167571652609
	CBSNews	Black Americans say it’s not enough to just be “not racist.” True allies are “antiracist.” Here’s the difference. https://t.co/rD0vx054BM https://t.co/xlNThtTCnu	https://twitter.com/i/web/status/1276500684171620352
			
			
			
	AllanJClarke	I was fortunate enough to be given space by @BackgroundBrief to give my raw opinion on how our media is complicit in fuelling racist narratives. These are my personal experiences in the industry and it's not pretty, but it's essential truth-telling.  https://t.co/wQPGwbX9ja	https://twitter.com/i/web/status/1276372232126816256
			
			
	TurnbullVanessa	Black lives matter, this includes our blak babies in out of home care! When we are advocating the importance of dismantling systemic racism and capitalism it also includes the process of dismantling the child protection system that does in fact, create greater harm than good. https://t.co/ArvrtEPvIE	https://twitter.com/i/web/status/1276728007512559616
	Ruth_HHopkins	The American Indian Movement of Colorado sent a letter to Denver leaders calling for the removal of “2 racist, anti-Indian icons.” A plaque honoring Christopher Columbus &amp; Kit Carson on the Pioneer Fountain Monument. Tonight, both are gone. https://t.co/RFjxQhTBl2	https://twitter.com/i/web/status/1276722653517225984
	thefes1	@DrIbram @jeffhiseredu If you think the cornerstone of normalcy is racism then you are doomed to live with it’s legacy. Changing tomorrow’s hate begins today. Love your neighbor.	https://twitter.com/i/web/status/1276581713510952960
	MADtastically	Doing some COVID  race inequity research for work and this whole year has just been a constant reminder of how much the US hates Black people.	https://twitter.com/i/web/status/1276697831068307457
	JacyntaKrakouer	If Black lives really mattered in Australia, every cog of the child protection system would be reformed to stop Aboriginal children being removed from family, culture and country. Spot on @mdavisqlder https://t.co/r94mnJ8Sl2	https://twitter.com/i/web/status/1276693664614342657
	KimCrayton1	Tech is NOT neutral and it’s often designed to inflict additional burden and harm on the already marginalized and vulnerable https://t.co/6AVbxCd9vd	https://twitter.com/i/web/status/1276690732900851718
	lewisalex10	“To grow up in America is for racist ideas to be constantly rained on your head, and you have no umbrella, and you don’t even know that you’re wet with those racist ideas, because the racist ideas themselves cause you to imagine that you’re dry.” - @DrIbram	https://twitter.com/i/web/status/1276504683801174016
			
	TracyWesterman	As an Indigenous psych with 22yrs of SP expertise, I have never received 1c of Govt funding; self funded unique psych tests&amp;programs. So I wonder given my impact without funding, what those who receive millions r achieving in terms of prevention &amp; why there is zero accountability https://t.co/QSWrwKY2E0	https://twitter.com/i/web/status/1276722334934556672
	NITV	An investigation by the Northern Territory Children's Commissioner has found that 12 Aboriginal children were subjected to physical, sexual and emotional abuse by two foster carers who still have children in their care. https://t.co/J1Qy7PpOpC @KeiraJenkins2 reports	https://twitter.com/i/web/status/1276677711784599554
	TracyWesterman	Given Indigenous suicide &amp; mental health is not included in Closing the Gap targets &amp; the Productivity Comm excluded it; who is evaluating the impacts of the $134M in Fed funding allocated while our children die by suicide @ the worlds highest rates?https://t.co/ci4qKa5uq5	https://twitter.com/i/web/status/1276692958058737665
	NovaPeris	How can Nicky Winmar be called a liar over his stance on racism by three entitled men in the public eye?! Just had a very interesting chat over the phone to my good friend Nicky and I have got his back 100% ✊🏾❤️ #racism #afl #nickywinmar #litigation https://t.co/lI9RwcQ8qy	https://twitter.com/i/web/status/1276425154420068352
	Sharon_Davis_	“If black lives really mattered in Australia, every cog of the child protection system would be reformed to stop Aboriginal children being removed from family, culture and country.”  Reforms to child protection covering Aboriginal children needed https://t.co/0P8R2xpqIn	https://twitter.com/i/web/status/1276521816970768386
	theprojecttv	Akec Makur Chuot is a young Aussie, but for years, the @aflwomens star has been racially targeted &amp; abused by complete strangers, for no reason at all.  She’s determined to use her voice to change the conversation &amp; stamp out racism in Australia once and for all. #TheProjectTV https://t.co/o33kmrTRHp	https://twitter.com/i/web/status/1276083429415714816
	BrichibiTweets	Oh! And always assume that you’re gonna get different responses from various marginalized folks because we’re not all the same and this is why you need to have more than one of us around.	https://twitter.com/i/web/status/1276270835519459328
	BrichibiTweets	Reminder: as conversations about diversity commence, do not come at it with an “I haven’t heard anyone address this before” mentality. Believe me when I say that marginalized groups have been talking about the importance of representation for decades.	https://twitter.com/i/web/status/1276266870274813953
	mariancw	I keep this photo of a young Connie Chung in my office (well, when offices were a thing)  It’s a mood https://t.co/e2m4Sf9oTd https://t.co/Pgld2U0rLV	https://twitter.com/i/web/status/1276000463498903553
	ColonelKSpeaks	The Black List is WORKING, y'all. Today I received a message from a board brand in Atlanta saying "The list has given me an uptick in sales." Keep sharing, keep spending. We tryna turn this into #ShopBlackSummer https://t.co/0ROYTI7QOi https://t.co/GHzaSEnM11	https://twitter.com/i/web/status/1276567834374451202
	ConMijente	"Infections among Latinos have far outpaced the rest of the nation, a testament to the makeup of the nation’s essential work force as the American epidemic has surged yet again in the last couple of weeks."  https://t.co/OaPN5iQeBl	https://twitter.com/i/web/status/1276557356126486529
	warrior__women	Mount Rushmore was sculpted by a leader of the Ku Klux Klan and was named after a white capitalist who profited from violations of tribal sovereignty. The Lakota know this mountain as Tȟuŋkášila Šákpe or "The Six Grandfathers." You should too. https://t.co/fLrAUVHvCD	https://twitter.com/i/web/status/1275117596661084162
	BenjaminMillar	This attack by Credlin on Australia's  South Sudanese community is absolutely shameful and ignorant bigotry, fuelling hated without even remotely getting her facts right. https://t.co/EzDFqkSpG7	https://twitter.com/i/web/status/1276644240030756864
	ThugNasty_SONN	@Reuters Why test in Africa when China, Italy, and even the US have higher stats in almost all the areas? Africa is not a testing ground! Test on your own people.	https://twitter.com/i/web/status/1276183473527676929
	IBJIYONGI	I’m tired but not quitting. But they may fire me! Can’t wait to see how that dovetails with their claims that Black lives matter and they want to ensure Black students have Black professors and diversity and inclusion!!!  https://t.co/MsU95Tg5ff https://t.co/z7Thmjpe8A	https://twitter.com/i/web/status/1276648722319978496
	HTTOrganizers	@IBJIYONGI @WhySharksMatter In undergrad, I had misogynist department head whose pride was badgering female/gay faculty out of the place. As students, we had to PASS A PETITION to demand tenure for our brilliant female director. Imagine the struggle black faculty have. Tangible help, folks. Give it.	https://twitter.com/i/web/status/1276585351130148865
	HTTOrganizers	@IBJIYONGI @WhySharksMatter White faculty- PONY UP. If you need advice- pay in both money ($50 and coffee- or offer a retainer!) and in SENDING A THANK YOU NOTE TO HER DEPARTMENT HEAD. Say how grateful you are for her advice, how she enhances the reputation of their department and school- give real support.	https://twitter.com/i/web/status/1276575654197161984
	IBJIYONGI	I spent 6 hours this week advising Black students. None of them from UNH.   Don’t want the students to feel bad about this but ppl need to know how much time some of us are putting in, weekly, because their local people won’t put any time in/aren’t competent. #BlackintheIvory	https://twitter.com/i/web/status/1276520927799410689
	KGuilaine	Five minutes before the deadline...again. I did it, Race Reflections’ new article is up, organisational scapegoating &amp; equality.   It is members-only...If you fancy reading it...join the newsletter, you never know, you might get lucky 😇  https://t.co/PMoJ8qbFRH https://t.co/ZecXykXxOy	https://twitter.com/i/web/status/1276651100859482113
			
			
	NACCHOAustralia	"In 2020, our people are more likely to go to prison, than to University — and not for serious crimes either, for unpaid fines or petty crimes like shoplifting" Aboriginal health leader @JillGallagherAO on moving beyond # into real change  https://t.co/gvEpBiNq36 https://t.co/Bquc0IsI67	https://twitter.com/i/web/status/1276634865417326592
	PeterPolites	Hello today a white women in her 60s told me that there's no discrimination in Australia and she would of seen it because she's been here longer than me.	https://twitter.com/i/web/status/1276469893223727105
	drcbond	This is so very true...tho the only problem with this lies in the proposed solution - our emancipation will never be found in internal institutional processes or appeals to them.  https://t.co/QRH039llOb	https://twitter.com/i/web/status/1276657411512655873
	malk_zameth	Tomorrow I'll watch the anticipated @KimCrayton1 "intro to being anti-racist", from 17h to 20h CET, there is still time to binge on the awesome required material  (the series called "seeing white" from @SceneOnRadio )  let's do this together!  https://t.co/jOywGzMTNj	https://twitter.com/i/web/status/1276640066484547585
	IBJIYONGI	I am dazzled by this image.   And aware that it came at the expense of Native Hawaiian land rights.  This is the complexity we must hold if we are to move forward as people who want to be in good relations with each other. https://t.co/5XkRawzoCX	https://twitter.com/i/web/status/1276664101893214208
	IBJIYONGI	Let’s talk about the juxtaposition of universities putting out Black Lives Matter statements while threatening faculty, teaching assistants, some admin staff and all janitors with financial/professional devastation if they don’t go along with fuckshit reopening plans.	https://twitter.com/i/web/status/1276308488273170434
	TracyWesterman	5/So many extraordinary gaps &amp; we r continuing 2 repeat the same patterns; the same non evidence based, non clinical approaches that millions in funding have failed 2 address. Sadly the only information we r collecting 2 inform program “impacts” is the suicide death rate.	https://twitter.com/i/web/status/1276651433920692224
	TracyWesterman	4/Yet zero emphasis is placed on funding programs that r targeting these treatable factors bcoz we have failed 2 determine them. This failure also means we r not gathering robust evidence of what is working 2 Inform treatment focus &amp; enable us 2b more responsive 2 suicide risk	https://twitter.com/i/web/status/1276651431408222208
	TracyWesterman	1/We need to determine Indigenous suicide causal pathways with urgency if we have any hope of addressing this unacceptably high rate of Indigenous child suicides in our communities. It’s a disgrace to the millions spent, our communities &amp; best practice that this has yet to occur.	https://twitter.com/i/web/status/1276651423678074880
	JedidahIslerPhD	Precisely this. There’s always an “et al.” NONE of us do any part of this (and/or scientific) work alone. Anyone who tries to convince you they do is LYINGGGGGG. 🤷🏾‍♀️ https://t.co/vfc1OzEO3l	https://twitter.com/i/web/status/1276622528182734848
	ThePurplePage	I am so thankful for the people who came into the #BLACKandSTEM community because, while we like to think it comes down to one person with things like this, it just doesn't. Plus, @DNLee5 @DrRubidium @IBJIYONGI @HeyDrWilson @NSTNSorg had blazed space and continue to.	https://twitter.com/i/web/status/1276605590949724162
	AmyThunig	Our investigation...revealed a 16-year history of systematic failures to adequately review the suitability of the carers, conduct quality standard of care checks and thoroughly examine allegations of child abuse within the out of home care setting.  https://t.co/yydPCVbFk1	https://twitter.com/i/web/status/1276286658053206016
	AmaiFungai	Systemic racism is acting surprised that your own institution is racist, put on a forum for Black ppl to air grievances, promise all sorts of initiatives around “addressing” racism then 2 weeks later promoting yet another white woman to a leadership position👀🤯	https://twitter.com/i/web/status/1276481103247945729
	garrettdimon	"Introduction to Being an Anti-Racist" by @KimCrayton1 is tomorrow.  That leaves a little over 24 hours to do the home work, but even if you can't make the live event, you'll also have access to the recording afterwards. https://t.co/eTrLz0YZpj	https://twitter.com/i/web/status/1276503658696499200
			
	Roxy_Moore_	Behind the rest of world, Australia locks up 10 yos in every state &amp; territory. 68% of 10-13 yos in prison are Aboriginal kids - criminalised for crimes like stealing a chocolate frog or bread. Sign the petition to #RaisetheAge to keep kids in community.  https://t.co/AB2riQfhfu https://t.co/ol6wQiiSKd	https://twitter.com/i/web/status/1276437406854508549
	qianjinghua	How completely useless are Australia's media laws when Bolt can peddle lies and incite race hatred over and over with no consequences? He hasn't been cancelled, instead his mates will try to cancel the Racial Discrimination Act for him.  https://t.co/kiS95yU334	https://twitter.com/i/web/status/1276365170130825218
	lakotalaw	It's not disrespectful to criticize #MountRushmore.   You know what's disrespectful? Carving four presidents of a nation that's less than 250 years old into the local Indigenous communities' millennia-old sacred site.	https://twitter.com/i/web/status/1276303434832941056
	siriyonce_	Y’all it just hit me how we’re gonna have so many disabled people after these protests and the pandemic... we don’t have the infrastructure or the range interpersonally to really handle this. If there’s ever a time to brush up on it or expand on disability justice, it’s now.	https://twitter.com/i/web/status/1276283992296300545
	theprojecttv	With all that’s happened lately, you might be wondering what we can actually do to stop so many Indigenous Aussies being locked up, and killed. Well, there’s one key change that could make a huge difference &amp; that’s to stop treating kids as criminals. #raisetheage #TheProjectTV https://t.co/Bz7YSkJMDV	https://twitter.com/i/web/status/1276440424979333120
	KimCrayton1	Hey white folx...I need to you process this fuckin question AND how many folx are sharing stories of being betrayed by a white person they trusted  FYI-having white folx in our lives comes at a huge cost to our wellbeing and sense of safety https://t.co/2RctD9Xzqp	https://twitter.com/i/web/status/1276311279356071937
	KimCrayton1	Racism is often positioned as mental illness because it aligns with the always a hero/victim, never the villain narrative  THIS ENABLES WHITE FOLX TO DISTANCE THEMSELVES FROM “RACIST INDIVIDUALS” WHILE CONTINUING TO BENEFIT FROM THE SYSTEMS OF WHITE SUPREMACY   See video below 👇🏾 https://t.co/ro7iLWg2Kl	https://twitter.com/i/web/status/1276252827518722069
	BronFredericks	@rlwickes @sandyosullivan See my paper https://t.co/ljU7Qbfqx5 &amp; some of my other works. There are numerous scholars who write on this topic in Australia (inc https://t.co/6cwhmP1Jtq), Canada, USA, NZ &amp; further afield. You just need to look as you would for other resources. Thanks.	https://eprints.qut.edu.au/61823/15/FREDERICKS%2C_Bronwyn_2013._FINAL_Word_Verson._April_2013..pdf
	sandyosullivan	Fredericks, Bronwyn. (2013). ‘We don’t leave our identities at the city limits’: Aboriginal and Torres Strait Islander people living in urban localities.  I've cited this often, it perfectly articulates the experience and challenges assumptions. Brilliant.  Prof @BronFredericks https://t.co/BcI2auTyJc	https://twitter.com/i/web/status/1276456341511434245
	MadelineHayman	AFL Legend Nicky Winmar and photographer, Wayne Ludbey, are reportedly suing Sam Newman and co-hosts of his podcast series for comments suggesting Winmar's stand against racism in 1993 was not about race at all. | @smith_dougy https://t.co/8yA2vIXfrE	https://twitter.com/i/web/status/1276424462968123392
	cbpatsisp	Good article from 2016: White Man's Manslaughter. Black Man's Murder. White Man's Riot. Black Man's Uprising. - New Matilda - https://t.co/vsaTinQlJw	https://twitter.com/i/web/status/1276163950296666124
	Roxy_Moore_	Our kids are criminalised, over-policed, abused in prisons. 70% of 10-13 yos in prison are Aboriginal. If governments #RaisetheAge to 14 we can stop this injustice - it's a step to ending the mass incarceration of our mob.  Watch @theprojecttv tonight!   https://t.co/KfAV5nUSev	https://twitter.com/i/web/status/1276418748870615041
	joelwilkinson	I continually spoke out against racism in the AFL and greater society, starting with my first professional game. I was then silenced and erased from the AFL’s and Australia’s long history of racism in sport. I was blackballed, still to this day. https://t.co/tON8qMYHDP   @afl	https://twitter.com/i/web/status/1273840917334519808
	AJ_Whittaker	thanks to @UTSSocialImpact for the yarn! here's the link to the article I spoke briefly about. one big lesson: it is so important that you back impacted blak families &amp; communities. these systems can't carry justice, but their vision does.  https://t.co/07Z46VzH2v	https://twitter.com/i/web/status/1276361639751675909
	FlyinGenie1	First it was Black Lives Matter protests (read: blackfellas) that were causing the spike in COVID-19 cases....now the media seem intent on blaming the ethnics with large families. Their racist bias is just so ridiculously obvious.	https://twitter.com/i/web/status/1275580923199631363
			
	TracyWesterman	This is right up there with “We were booing Adam Goodes because we didn’t like him as a player, nothing to do with racism”.  Yeah. Good one 🤦‍♀️🤦‍♀️🤦‍♀️ https://t.co/RB9Wtp1XIS	https://twitter.com/i/web/status/1276454850767675392
			
	AmyThunig	One of the biggest concerns for many from economically disadvantaged backgrounds, when it comes to higher education, is there’s a gamble involved. A big risk of both time &amp; money, to HOPEFULLY gain the kind of opportunity to then have a solid career &amp; financial stability.	https://twitter.com/i/web/status/1273774497649135616
	AmyThunig	People crying with outrage about lolly names being changed, but dgaf about 10 yro being locked up and treated as criminals. So this is just your friendly reminder that you do not win your freedoms by appealing to the morality of your oppressors, you get it by fighting.	https://twitter.com/i/web/status/1276467875872534529
	rmroettenbacher	Did you know that @NASA *HAD* a fellowship for underrepresented STEM graduate students?  The Jenkins Pre-doctoral Fellowship Program supported over 200 students for three years of their studies before it ended around 2014.	https://twitter.com/i/web/status/1276306452169310209
	2Rarely	Australia's first Indigenous neurologist Angela Dos Santos talks about #Racism and protests during the pandemic  Cc @LatimoreJack @EddieMoore59 @mdavisqlder @FionaJose1 @NACCHOAustralia @LyndaJune1 @TurnbullVanessa @sandyosullivan @IndigenousX  https://t.co/gbrg1A3DxA	https://twitter.com/i/web/status/1276307197924831232
			
			
	GuardianAus	For too long, the truth of our history and Indigenous stories have been denied and whitewashed | Merinda Dutton and Teela Reid for IndigenousX https://t.co/ov2Dxchusd	https://twitter.com/i/web/status/1276102673314562048
	Hocking_Rachael	There has been a lot of attention on black deaths in custody in this country over the past month.   With the family of Kumanjayi Walker back in court today, it's worth reading some words his cousin Samara Fernandez spoke at the recent #BlackLivesMatter rally in Adelaide: https://t.co/BZDiObkpDP	https://twitter.com/i/web/status/1275969023709044737
	alisoncourtice	My story about the barrister  who sexually harassed me at a work lunch. I have spoken out to contribute to the wider conversation of how this must stop and how we achieve that. https://t.co/OEEHTNETXf	https://twitter.com/i/web/status/1276332609375571968
			
	wonnaruamessiah	Just had a call from my Sister. Her daughter was told by a teacher at Singleton high school that she is 2 white to be Aboriganal in front of her classmate. Then the teacher had a winge about BLM and Australia is a better place because of Britain WTF @IndigenousX @LukeLPearson	https://twitter.com/i/web/status/1276349911122862090
			
	MadelineHayman	A solicitor from the Aboriginal Legal Service of Western Australia has described as "oppressive" orders imposed by the Prisoners Review Board and claimed they send Indigenous people back to jail for minor breaches. https://t.co/W14TRRRmtr	https://twitter.com/i/web/status/1276332950578098177
